Transaction_ID,Country,Product,Import_Export,Quantity,Value,Date,Category,Port,Customs_Code,Weight,Shipping_Method,Supplier,Customer,Invoice_Number,Payment_Terms
e1c31e9e-ef32-4280-9c26-1f3ddf357851,Saint Barthelemy,sell,Export,7590,511.77,23-12-2021,Clothing,Micheleland,821103,1.52,Land,Miller-Bruce,Chelsea Baker,9887274,Prepaid
26040137-c200-4632-a016-919603e39027,Sri Lanka,source,Export,9449,1957.35,31-08-2024,Furniture,Garciaville,387946,286.63,Sea,"Perez, Lee and Duffy",James Bennett,94525546,Net 60
543faeba-fccf-4525-b603-6e5a2ec9f96a,Seychelles,feeling,Import,4219,4559.76,20-04-2024,Furniture,Murrayshire,179953,125.98,Air,Greer-Davis,Crystal Jackson,33248390,Prepaid
c77f25da-294b-411c-b305-b23de994741a,Portugal,rest,Import,5539,5245.97,05-10-2023,Clothing,Marktown,712335,2748.64,Air,"White, George and Mcdonald",Ashley Gonzales,51499382,Cash on Delivery
450174c9-1558-48ff-a3bb-5a0d38d7874f,Philippines,with,Import,9400,5757.0,07-02-2024,Clothing,Walshport,712106,4886.17,Land,Lopez and Sons,Wendy Price,95848825,Cash on Delivery
dbb2b060-9dba-400f-a83c-36437a0537bf,Swaziland,current,Export,4278,5031.03,03-12-2020,Clothing,North Davidhaven,932651,720.92,Land,"Walsh, Medina and Gonzalez",Paula Brewer,46908392,Prepaid
e7c52dc0-1327-478c-ada1-2915fd209f32,Tokelau,save,Import,7487,9999.13,16-07-2021,Machinery,Morristown,426550,660.92,Sea,Jones Ltd,Tracy Davis,47567345,Cash on Delivery
8840f007-064e-4b83-af98-2d947edd2480,Liechtenstein,shoulder,Import,5883,3137.15,01-11-2021,Furniture,Lamton,165974,4195.36,Land,Fisher Ltd,Erica Morris,4785449,Cash on Delivery
2c8941bd-4b71-48ac-8241-1753bd3a98bd,Luxembourg,budget,Import,4225,1198.73,11-07-2022,Electronics,South Brandon,322871,2218.51,Sea,Mitchell-Bishop,Heather Hardy,51814323,Net 30
a5e1c4f0-4068-4633-aa08-0ca2da4f44ae,Palau,positive,Import,9781,8137.57,01-08-2021,Machinery,East Paul,126577,3088.75,Air,"Patterson, Wilkerson and Hoover",Jared Cooper,774829,Net 60
45e14693-d604-4020-a1b0-3084c25a07c1,Albania,entire,Export,5688,8486.13,03-08-2022,Furniture,Joshuachester,363446,2558.82,Sea,Drake-Jones,Barbara Garrett,90606400,Net 60
0fa66354-2fca-4ae3-aa97-673e35001aa9,Gabon,total,Import,280,9243.33,16-08-2023,Furniture,West Derekview,992366,223.0,Land,Carroll and Sons,Frank Phelps,88571937,Net 30
88536231-fe0a-4395-9044-50c9b25b37a6,Austria,executive,Export,2161,551.18,11-05-2023,Machinery,Lake Laurenport,588668,1310.8,Sea,"Larson, Hudson and Soto",Dr. Daniel Gonzalez,83938642,Net 60
d0a01970-c5e3-48d4-b84c-1b4d93f90ad6,Cyprus,early,Import,9958,5448.88,11-12-2023,Toys,Vincentbury,669697,3617.97,Air,Gibson-Jennings,Dr. Walter Harris,80290921,Net 60
dd0ff295-ce4a-440a-9c1a-f5dcab37f245,Israel,different,Import,872,9432.42,05-06-2021,Clothing,Aliburgh,399569,1737.97,Air,"Owen, Carlson and Brown",Alyssa Anderson,94821535,Net 30
0b976c30-6c96-4a64-9321-07662b420105,Christmas Island,reality,Import,4206,1085.45,19-07-2020,Clothing,Hawkinsfort,672465,3466.6,Land,Anderson-Adams,Tammy Dawson,6661461,Net 30
7c62e5d4-a24d-4ff4-a9d3-58df0459da4a,China,city,Import,6583,4272.02,22-08-2020,Clothing,East Michaelchester,681750,1358.46,Air,"West, Baker and Ramirez",Diana Rivera,2221737,Net 60
804a51b8-3cdb-4984-8c1a-38582be86c74,Cayman Islands,citizen,Export,8434,2066.41,29-12-2019,Electronics,Conleytown,851808,1240.8,Land,Hill LLC,Barry Trujillo,70679208,Prepaid
091c5153-2564-4c18-a192-083fd999d865,Barbados,may,Export,6264,752.25,07-06-2022,Electronics,Hallville,182656,4968.56,Sea,Logan-Meza,John Bullock,9325157,Net 30
07fe6a4e-2a6f-4e47-9b61-f92b9cf600ec,Guinea,condition,Export,1373,1775.28,27-03-2022,Electronics,East Danielle,820470,1805.96,Land,"Ryan, Carter and Johnson",Miss Christina Garcia,52496471,Cash on Delivery
fa4b0bc6-5121-431f-9028-361fa94501d7,Nicaragua,spring,Import,1101,2451.36,22-04-2023,Clothing,South Betty,266318,4831.29,Sea,Lopez PLC,Cynthia Dougherty,1162346,Net 60
1df9a02a-8e6c-4ffa-b9c4-b4f48b31ea61,Panama,owner,Import,4105,6441.73,31-01-2020,Machinery,Lake Emily,246024,4967.33,Land,"Abbott, Olson and Allen",Ronald Woods,71760639,Cash on Delivery
651fff2d-e94e-4093-9144-634dbe6449c3,Burundi,argue,Export,1791,1945.71,25-12-2021,Toys,New Brianside,673918,2365.49,Land,"Hernandez, Davis and Dixon",David White,22044287,Cash on Delivery
94869739-43ad-406b-80a0-ad04be13ffbf,New Caledonia,charge,Import,2669,7675.31,08-09-2023,Furniture,West Lisaview,869011,444.62,Air,Clay Group,Charlotte Jennings,27025849,Net 30
c35ded07-f329-4c84-90c6-8cfe4f2cfbfa,Greenland,figure,Export,3641,8827.77,14-08-2024,Machinery,West Zachary,312583,2001.9,Land,Smith Inc,Amanda Taylor,88145468,Net 30
f37cca4d-3d7c-41f7-93a9-4ed5c5312919,Germany,bank,Export,2110,3370.33,15-10-2021,Toys,Farleyland,230069,3795.57,Land,Rivers Group,Amanda Brown,74961020,Prepaid
b3492223-0a6c-4fb1-9e83-e0898d9f3bf5,Nauru,attack,Export,6036,2938.42,07-09-2020,Furniture,Fosterchester,654668,2475.72,Air,"Nicholson, Martinez and Mcknight",Joseph Zimmerman,95549327,Prepaid
4a4b2d54-1962-4d4a-94d0-04cc0ad8dc14,Lebanon,clearly,Export,9197,4367.28,06-04-2024,Machinery,East Tommyburgh,113972,2665.09,Sea,Clark Ltd,Anthony Brown,22307172,Net 60
fdf5ccff-ee0c-4e50-90e5-85d17b2f4956,Burkina Faso,detail,Export,3195,9929.01,14-06-2021,Electronics,East Carlaview,444499,244.81,Air,Reed Ltd,Sarah Armstrong,64156886,Prepaid
7e9acd18-227c-4c27-bb7f-99c085d6df81,Sao Tome and Principe,yes,Import,4736,6819.3,05-08-2024,Electronics,Richardville,972025,1569.83,Air,"Bryant, Matthews and Glenn",Wesley White,813719,Net 30
ef427598-6aa7-4e7c-a345-8ba9be5f3922,Antigua and Barbuda,study,Import,8136,1539.64,04-09-2021,Machinery,West Laurenstad,130160,1372.5,Air,Mays-Cummings,Joseph Ellis,94768806,Cash on Delivery
c5bc8847-a574-4bd3-95f7-ad29e9daa8ed,Belarus,city,Import,5510,9413.08,14-12-2020,Toys,Petersonstad,322341,222.84,Sea,Foster PLC,Gabriel Morrison,55712254,Cash on Delivery
bf1b2067-6a10-4d42-8665-675da9a9612e,Mongolia,character,Export,1960,457.94,16-02-2021,Toys,Stewartbury,454192,1120.45,Sea,Nichols-Miller,Jennifer Moore,14287654,Net 30
497f4710-9c43-47a2-ba21-41b9d1b5a8fd,Angola,prepare,Import,3613,2019.9,02-07-2024,Furniture,Brianshire,661025,4189.63,Air,Hudson-Joseph,Alice Goodwin,55139458,Net 60
60359284-9751-4fac-a4e9-1a516025fad9,Norfolk Island,eight,Import,3390,7903.59,26-05-2020,Electronics,Scottside,351684,4221.48,Sea,Ingram Group,Tara Martinez,17409021,Cash on Delivery
2ae0b3ac-eda1-468e-a28e-00e309692c8d,Cayman Islands,back,Import,5027,388.48,14-07-2020,Toys,Stevensonchester,671854,3988.53,Air,Salinas Inc,Mary Valdez,67215982,Cash on Delivery
ef9c94f2-1519-47c7-b410-aa2963422883,Oman,employee,Import,5932,2607.88,20-12-2020,Toys,Port Whitney,778058,4720.2,Air,"Green, Obrien and Fleming",Dakota Houston,57604487,Net 30
c0fe488f-ccf2-49c2-8540-f9944975ec70,Denmark,specific,Export,3402,9857.04,17-12-2020,Clothing,West Donaldland,695348,1162.49,Land,Rivera-Charles,Caitlyn Martinez,7336866,Net 30
a149baa4-a81b-4903-8535-cd18c770b677,Bahrain,truth,Import,7210,9759.0,31-05-2021,Clothing,Port George,586310,4128.31,Land,"Rogers, Levy and Tran",Dr. Linda Smith MD,49633498,Cash on Delivery
0d148001-3440-4f39-a66f-6fa04289e5b6,Macao,doctor,Import,7527,308.07,18-07-2020,Machinery,East Hector,806332,994.29,Sea,"Campbell, Williams and Bailey",Shannon Grant,31596656,Prepaid
ebb108de-cb29-4d58-a844-f0faa68ed14c,Poland,tell,Import,4154,1231.23,27-06-2023,Toys,East Donnastad,303238,471.79,Air,"Frank, Sharp and Taylor",Michael Martinez,85928748,Net 60
c528a23a-10e9-426b-8b8f-1aac89d5a021,Tokelau,bad,Export,1355,8434.96,10-09-2022,Machinery,Kellyburgh,267830,3755.49,Sea,"Tucker, Chapman and Lewis",Stephen Fox,46492410,Prepaid
281f8c25-ddbf-4019-a4d5-6155b4175066,Germany,bag,Export,2541,3528.04,04-10-2023,Clothing,Matthewsberg,498772,3749.61,Land,"Riley, Silva and Tucker",Isaiah Wright,46659214,Cash on Delivery
18271de7-f929-4b27-be4a-c54078b5c1de,Moldova,peace,Export,4150,7923.32,22-11-2023,Electronics,Millerbury,712430,4181.61,Air,Oliver-Green,Kyle Williams,88089783,Cash on Delivery
838e0b04-ec52-4ef1-b374-263e84cf7446,Barbados,site,Import,3057,9585.2,24-12-2021,Clothing,East Christina,975926,763.5,Sea,Snyder-Hernandez,Brandon Johnson,59825253,Net 60
e5ebd6a9-c906-491f-bb54-7279dca5f650,Antigua and Barbuda,month,Import,2624,2172.06,29-05-2021,Electronics,Andrewside,429601,193.43,Air,Brock Group,Jeremy Padilla,32221204,Cash on Delivery
b009fffe-4174-42bf-9a9e-92288aae43af,Brazil,place,Import,6753,8709.81,24-01-2020,Machinery,Matthewhaven,329220,2570.72,Sea,Orozco-Austin,Luis Gonzalez,30430697,Net 60
989d031e-05f6-4282-a6df-5bb2c5bf5783,Antarctica (the territory South of 60 deg S),next,Import,3664,7124.45,09-02-2024,Electronics,New Kevin,322688,424.68,Air,Parks-Chase,Rachel Briggs,36627470,Net 30
d35e1fbb-0154-44b7-ae69-84c647200545,Iran,point,Export,7336,3769.13,07-10-2021,Electronics,Christinaborough,547470,2984.9,Air,"Moore, Lewis and Daniel",Troy Wilson,42106118,Net 60
1ac6f9b5-2bdc-4752-9a7f-ef6f060d09aa,Uzbekistan,look,Export,4969,8074.09,29-07-2022,Machinery,Morganberg,852030,3725.94,Land,Gregory LLC,Sally Adams,55088870,Net 60
19e108f2-a71e-4e39-8f4f-65776d371c4b,Italy,throughout,Export,8561,3750.89,10-08-2020,Clothing,Rosarioside,141923,474.26,Sea,Wright Group,Alex Anderson,79769279,Prepaid
95e2c656-db4e-4267-a91c-473be01feb38,Bosnia and Herzegovina,spring,Import,5431,8766.82,05-09-2023,Clothing,Vasquezburgh,926081,948.24,Air,"Frey, Robinson and Winters",Jose Estes,31181027,Prepaid
1b48ca7e-019c-4374-892e-fec3b9fb5deb,French Polynesia,always,Export,8785,7527.06,23-03-2024,Clothing,Lake Kimberly,660656,2604.67,Sea,Jones-Davis,Christopher Williams,23568587,Cash on Delivery
918b1115-2239-49d9-ba24-73e479133d4c,Netherlands Antilles,couple,Import,9651,2144.58,29-10-2021,Furniture,Williamsburgh,328367,2645.52,Sea,Johnson and Sons,Ryan Shelton,93970146,Prepaid
7f1fe654-a90a-4006-9080-7f5e8c17edfc,Comoros,check,Export,9449,1534.68,28-08-2020,Clothing,Adamsberg,271683,2227.56,Land,Glenn Inc,Brian Lee,77085212,Prepaid
8c1745a7-9a6a-4f92-8ca7-4147f6be1f72,Estonia,physical,Import,1137,7534.79,18-09-2021,Electronics,Kellyburgh,778808,1964.43,Land,"Castillo, Johnson and Andrews",Michele Lloyd,69165198,Prepaid
8727d1df-ad7b-48a0-b5eb-125dd828c5f0,Czech Republic,economy,Import,2523,7273.69,22-06-2024,Machinery,Ronnieport,784071,3247.44,Air,Hudson Inc,Jose Taylor,2785009,Prepaid
b1b5c820-6c40-4980-8c84-fbdefe25cf2f,Bolivia,rule,Import,3521,4225.13,10-01-2021,Furniture,Port Joshuamouth,827585,3732.88,Land,"Padilla, Collier and Gutierrez",Sheila Watson,65619305,Net 30
158423a5-005b-44e1-a3ca-4739ce5e761b,Belgium,turn,Export,8935,5992.86,11-02-2020,Machinery,Lake Tracy,561051,2065.0,Air,"Moore, Brown and Sanchez",Jennifer Alexander,59628258,Prepaid
316bef00-8dc7-4e48-9e29-3bd91ae3b638,Macao,why,Export,846,5953.59,23-10-2021,Clothing,Justinfort,866520,4641.63,Sea,Miller Inc,Priscilla Myers DDS,45495509,Prepaid
9fb13ed1-f2ef-4b7b-853a-4d55156316aa,Guadeloupe,national,Import,1128,5098.77,27-02-2021,Clothing,South Kristin,448574,1109.65,Land,Rhodes-Rogers,April Johnson,61921614,Cash on Delivery
e68f2449-78f4-48d8-a0c3-47f0f30a5d9c,Cambodia,mean,Import,7147,7157.99,03-11-2022,Machinery,Sarahhaven,374621,4604.12,Land,Hart-Donovan,Marc Hamilton,54947156,Net 60
14b3f264-1598-434a-86c5-2c1b8923cba1,Kyrgyz Republic,soon,Export,1678,8406.05,05-01-2022,Electronics,Cortezfort,288902,3573.59,Sea,Williams LLC,Ashley Galloway,87877971,Cash on Delivery
d737c91e-885c-4b66-8a1e-b3dc663ece37,Tanzania,themselves,Export,6405,2513.68,18-07-2021,Furniture,South Ericfurt,648408,4583.52,Air,Peterson-Blair,Lauren Pena,74321218,Cash on Delivery
8b4eb003-401a-4e8a-bba0-fd458d3ac4b9,Vanuatu,start,Import,320,4226.07,15-02-2021,Clothing,Christopherport,132317,3550.33,Air,Nixon PLC,Harold Joyce,90473099,Prepaid
4cafb15e-7f0c-42da-99d8-bfd370cf5745,United Arab Emirates,fight,Export,4213,2741.7,12-04-2020,Furniture,Ruizmouth,865179,1622.85,Land,Mendez-Chung,Stephanie Fletcher,73351381,Prepaid
536d984e-6a11-4fad-98a5-0c0f2c3eab62,Georgia,himself,Import,5697,9425.63,07-01-2023,Clothing,Nicolefort,726955,4368.94,Sea,Mitchell-Cox,Mary Conway,45692090,Net 60
f2233a76-f7bf-4f34-b151-735ce9e1a3d1,Sweden,unit,Import,2326,3456.29,19-10-2022,Machinery,Reyesborough,215218,1310.52,Land,"Ford, Dixon and Martin",April Bates,9803598,Net 60
a3674424-e900-462c-9481-ec4de1ea8140,Palestinian Territory,compare,Import,9545,8534.51,02-05-2020,Clothing,South Stephanie,236727,2617.84,Air,Rowe Ltd,Jennifer Williams,76322326,Net 30
e5a10523-0b9c-4bf0-9dfe-c8d04589a717,French Guiana,less,Import,9990,1649.02,18-10-2019,Toys,Taylormouth,109852,1824.31,Sea,"Hernandez, Blanchard and Hammond",Sharon Boyd,73096447,Prepaid
9f1616cb-783b-447c-8883-64bb54a5af39,Algeria,ok,Import,7344,6914.2,23-07-2024,Clothing,New Ianport,905777,1764.08,Air,"Bautista, Wilkerson and Green",Shelly Wolfe,17987588,Prepaid
f381331c-95ef-4ec5-af2d-2a65ede4f2bc,Mali,society,Import,1096,2078.25,12-08-2023,Clothing,Pruitthaven,165039,3709.21,Air,Fisher PLC,Rebecca Hamilton,80639865,Net 30
0791002d-fc4f-4338-972b-8e79021fcf08,Cook Islands,ground,Import,8945,6363.49,16-01-2020,Machinery,Port Jack,384077,4636.24,Sea,"Carey, Chavez and Reynolds",Mrs. Michelle Hoffman DDS,83278010,Net 60
b1d0261e-f260-4be5-866e-3924320919da,Serbia,kind,Import,7132,1041.57,17-12-2021,Furniture,Ronaldfurt,614601,1859.71,Air,Walker-Alexander,Kaitlyn Garcia,35754763,Net 60
4e8c0beb-9ba6-4ab3-864e-36e67c305288,Chad,store,Export,742,5369.83,02-04-2020,Toys,Shawnmouth,468114,4153.24,Land,Hicks LLC,Andrea Hughes,16468796,Net 60
6164f1a7-31c9-4bb2-b4f1-081f6284e14f,Honduras,build,Import,4318,3349.88,14-04-2024,Toys,Franceston,552042,1468.85,Sea,"Horn, Curtis and Ward",Christopher Thompson,51380416,Net 30
c0b583bc-b513-4bfa-9b5a-fbd464c520d3,Egypt,never,Import,2251,860.49,12-12-2021,Toys,Cynthiatown,690303,3262.57,Air,Cruz-Castro,Michael Clark,83939599,Prepaid
4f49ccec-a880-4eaf-ad7c-c84d5540b039,Bahamas,executive,Import,3025,359.02,05-09-2022,Toys,New Angela,342129,952.93,Sea,Taylor and Sons,Vincent Clayton,81666884,Net 60
00f97de3-971a-4761-8f4e-a728897e3785,Dominican Republic,season,Export,5695,8789.28,16-05-2020,Machinery,South Sabrinafurt,968115,459.67,Land,Stevens-Palmer,John Acosta,3798195,Prepaid
e6f0ac2c-be72-4df8-ae7f-104510899512,Pakistan,one,Import,6810,8006.57,17-02-2022,Electronics,Lopezfort,244318,3194.76,Sea,Lewis-White,Jonathan Scott,1264309,Net 60
bad0e4d2-f9db-4648-99bc-0787974b0fff,Denmark,control,Import,1209,7363.94,08-11-2021,Toys,New Derek,988162,1980.38,Land,"Jennings, Reese and Johnston",Dwayne Franco,41337428,Net 30
87430c81-1141-4413-89f4-9ff68b854239,Iceland,person,Export,8080,5604.64,27-01-2024,Clothing,New Catherineton,334512,1521.43,Land,Vazquez-Wilson,Amanda Garcia,42121481,Net 30
4885ec9b-a602-4bbc-90fe-c0e7efb339b6,South Georgia and the South Sandwich Islands,result,Export,8127,9372.08,01-09-2020,Electronics,Port Jamesview,131183,3169.68,Air,Wise-Snow,Donna Valdez,96260373,Net 30
b16b655a-f8ad-43a3-8353-1bf5c3674b96,Pitcairn Islands,which,Import,2814,5461.69,05-01-2022,Machinery,Edwardshire,913456,1263.06,Air,"Hanson, Cox and Santiago",Anna Parker,80645935,Cash on Delivery
231d5a3c-bbce-4778-a72f-2f042c0d513a,Antarctica (the territory South of 60 deg S),keep,Import,2967,1919.79,14-07-2022,Electronics,New John,552751,1211.49,Land,Gonzalez PLC,Jennifer Brown,52086183,Net 60
18686429-5d51-4372-bb3e-c1a3885c711b,Sri Lanka,family,Import,4236,9260.85,29-12-2019,Clothing,East Christian,309185,739.01,Sea,"Villanueva, Taylor and Jackson",Joshua Reed,93297851,Cash on Delivery
09748216-8ca5-4731-b124-3f80cfedf631,Hungary,plant,Export,709,6268.84,25-04-2021,Clothing,North Richard,437353,519.73,Land,Gray LLC,Jason Smith,45083425,Net 30
0344324f-982f-40a9-80d6-216a07bc5630,Grenada,page,Import,2741,7391.49,20-01-2021,Electronics,Port Jeremyshire,930350,3615.74,Sea,"Meyers, Flores and Hoffman",Angel Carter,74390261,Prepaid
f9921fb2-2e57-4628-a1ff-5114132c80e8,Macao,now,Export,8940,9324.79,23-12-2019,Electronics,New William,829879,2433.48,Air,Huff PLC,Denise Humphrey,67030003,Net 60
90f4d163-0ca1-4244-9f89-f167cc76322a,Iceland,officer,Import,3424,5909.83,15-04-2022,Machinery,Alecfort,172804,1101.56,Sea,Fisher-Stephens,Jeffrey Garcia,64165594,Cash on Delivery
6f4759c0-9976-4cae-a827-797458a92d6f,Sri Lanka,win,Import,8741,8151.73,09-07-2021,Machinery,Brownbury,176736,2770.62,Land,George and Sons,Katrina Peterson,30890893,Prepaid
47a010a1-b1dd-4811-8c09-baf401df3805,Serbia,area,Export,5799,3735.27,10-12-2021,Clothing,West Danielleside,657231,3463.12,Sea,"Jackson, Anderson and Murray",Tina Thompson,8535812,Net 60
0b04ceb9-9fe0-4a14-bae2-a4d5bb03da5b,Lebanon,soon,Export,7224,2136.25,16-12-2019,Machinery,South Kristinamouth,538323,3263.4,Sea,"Kidd, Watkins and Durham",Pamela Brown,77155869,Prepaid
07a86284-5741-45dd-9c16-187f8bb62549,Israel,two,Import,4243,7770.85,09-12-2019,Machinery,West Michael,583215,125.72,Air,Martin Ltd,Molly Foster,80166755,Prepaid
87e73fa5-3fd2-4b5c-9bf0-dc44593081d2,Guinea-Bissau,industry,Import,5989,4595.79,14-11-2019,Machinery,Parkerburgh,813185,1405.15,Air,Andrews Inc,Elizabeth Willis,4256365,Net 30
bcd8701c-ec47-454c-b54a-be5dc8254d9f,Saint Kitts and Nevis,deep,Export,1319,7186.74,03-03-2021,Furniture,New Darleneburgh,459129,2709.66,Land,Daniel-Johnston,Jonathan Davis,22248910,Prepaid
6cd43517-e191-4462-8a24-6e34c3ea2df1,India,himself,Export,89,8159.13,02-11-2021,Electronics,West Margaret,946768,3359.94,Land,James and Sons,Jeff Gentry,5600262,Cash on Delivery
44d548ce-8eee-4c3c-a304-fc2b8c363beb,Switzerland,process,Import,2363,9257.6,06-02-2021,Clothing,North Davidhaven,107629,834.3,Air,Garcia-Velasquez,Catherine Black,2949018,Prepaid
2b058a0e-e353-4771-ba25-4533805c7d25,Colombia,success,Import,3758,7247.21,20-06-2022,Electronics,Port Kim,325386,4455.29,Land,Lee-Henry,Deborah Boyd,25301476,Net 60
1c8e8f7f-ec85-4655-88a8-135a816db439,Cape Verde,may,Export,4870,6018.16,25-11-2019,Clothing,Jamesborough,565183,4184.7,Air,Floyd-Martinez,Julie Miller,12746367,Net 60
61e15d8a-b2da-4dc4-8bf4-7a47bafb3c41,Puerto Rico,prove,Import,8843,266.35,13-10-2021,Toys,Victorville,772055,3809.61,Air,"Brooks, Hamilton and Pena",Wendy Barron,60023115,Net 30
5a807bad-8ae4-4bc3-b99f-79d1c6245430,United States of America,wear,Import,9619,6631.23,26-12-2022,Furniture,Williamsonburgh,238614,4170.3,Land,"Serrano, Shaffer and Espinoza",Austin Acosta,31880657,Net 60
852c3855-7bbc-4445-81ff-054159742dff,Morocco,meeting,Import,5025,742.98,25-02-2023,Electronics,East Jennifer,913408,2822.01,Land,"Robbins, Andersen and Walton",Linda Webb,77029978,Cash on Delivery
717acad9-d7f4-425a-8ec1-a13d00c7f6d4,Angola,world,Import,6908,4136.61,23-02-2022,Clothing,Port Daniel,362395,1707.15,Sea,Miller and Sons,Jason Richardson,95188302,Cash on Delivery
9cae80b8-4669-4f55-855c-64dde47810a6,Greenland,draw,Export,811,7960.88,21-04-2020,Toys,South Paulaport,411729,4250.22,Air,"Logan, Ray and Stevenson",Kevin Taylor,97548353,Net 60
157245a6-50d2-498b-bdef-65bfa46d6bca,Uganda,speech,Import,1935,1754.86,19-01-2023,Toys,Rhondafort,536568,3327.72,Air,Rodriguez LLC,Thomas Wilson,5133142,Prepaid
e900a2e1-9959-4564-b709-3d79b9bc2f79,Guinea-Bissau,popular,Export,6013,2121.93,02-11-2021,Furniture,Gregoryport,615163,1518.35,Sea,Perez LLC,Bradley Thomas,83614139,Cash on Delivery
d020baee-95fc-4389-8cd6-6756583e26a4,Lithuania,fire,Import,3781,8616.45,26-07-2020,Furniture,Allenland,830860,4302.16,Land,"Campbell, Warren and Collins",Christina Ayers,73586874,Net 30
226af243-7157-4700-8a78-ccf509f1cfe1,French Guiana,the,Import,2293,1657.58,17-04-2023,Clothing,Rosariomouth,897703,2693.37,Sea,"Barry, Howell and Morris",Robert Anderson,91765252,Net 30
2da562c6-869f-4ec6-9a58-e05a291b0b3f,Bhutan,outside,Export,5515,6013.03,14-01-2020,Machinery,Lake Sarastad,890130,3556.24,Air,Owens PLC,Susan Cameron,78932535,Cash on Delivery
688215ad-9a90-4f76-992c-0f5ad99fa0e9,Trinidad and Tobago,food,Export,229,4384.58,12-08-2023,Furniture,Carterborough,567168,2465.38,Air,Hill-Martinez,Tracy Mills MD,30621385,Prepaid
93f8cce4-9de3-43b6-96dd-61456c3d11cb,Samoa,loss,Export,4648,745.59,12-10-2020,Clothing,Hughesshire,526542,1080.82,Air,"Rios, Perkins and Hill",William Rogers PhD,65463159,Cash on Delivery
288cf8af-f406-41fd-9335-877a48c6fe70,Cambodia,group,Export,627,9199.49,07-10-2023,Toys,Edwardmouth,374950,4980.31,Sea,Castro Inc,Cynthia Bowman,99368926,Prepaid
d63f8fc3-39e8-4d7d-a138-a21c623de753,Cocos (Keeling) Islands,appear,Import,6519,6755.81,03-07-2023,Machinery,Hubbardmouth,263267,3658.23,Land,Trevino and Sons,Justin Taylor,82965932,Cash on Delivery
4d697998-3ef8-473d-98cd-5bb4f9831c23,Zimbabwe,see,Export,2393,8434.27,15-03-2023,Electronics,Ramirezborough,243019,1406.53,Sea,Garcia Inc,Mark Hodge,56142549,Prepaid
0ab7ed1c-251d-48a0-bbeb-4023f383a3ae,French Guiana,body,Export,9735,4511.05,23-04-2024,Furniture,Nicholsstad,128846,1563.9,Air,Vang Group,Courtney Hayes,94102524,Cash on Delivery
3cc020d9-10ca-45f4-b9da-713d74784fcf,Venezuela,interview,Export,4022,5427.48,14-05-2022,Electronics,Bryantland,702228,3670.99,Sea,"Allen, Edwards and Miles",Tyler Hess,24445511,Net 30
c9d0a7f4-0042-4fc6-ab87-71dffccae6b8,Brazil,add,Import,9133,5542.74,24-01-2020,Toys,Millerbury,223651,4441.86,Sea,Burke and Sons,Christopher Smith,4440628,Net 30
86b9eea0-3171-4b88-913b-7956d6acf304,Cape Verde,stuff,Import,6338,8202.82,16-02-2021,Electronics,Heatherfort,556868,1750.24,Air,Sanchez PLC,Rodney Foster,33378770,Net 60
3bac2660-55a3-4129-a7ba-6b1a96954911,Burkina Faso,manage,Import,2905,6842.24,27-12-2020,Toys,Patrickchester,906312,2909.54,Land,Underwood Inc,Travis Gonzales,69476922,Prepaid
0d83c9a7-ef1f-40a3-bd00-7daa5b82f3e7,Bulgaria,in,Import,1478,369.14,13-03-2022,Furniture,Port Davidmouth,422646,2771.28,Sea,"Ramsey, Cooper and Smith",Cathy Brown,65948864,Prepaid
24ff6494-84f0-4437-8fbe-b72d4d73e480,Pitcairn Islands,team,Export,8355,6979.43,31-07-2022,Toys,Eileenland,941411,4916.41,Sea,Jenkins-Martinez,Shelby Newton,15866800,Cash on Delivery
efc9594d-2179-43cf-8326-fbf247316680,Chile,attention,Import,5429,2390.96,16-10-2022,Electronics,Rachelton,980952,3544.65,Sea,Carter Inc,Doris Hamilton,48222323,Prepaid
ee5ca87b-bc78-4757-927e-4fb8c5cf0dc6,Saint Kitts and Nevis,one,Import,3245,2680.23,01-10-2022,Electronics,Fischertown,574489,2462.93,Land,Smith and Sons,Brandon Allen,31559469,Cash on Delivery
9775c18d-8d34-4c2e-9cfd-758582bc9e63,Austria,middle,Import,4489,8102.82,23-12-2022,Furniture,Johnsonland,687699,3185.07,Air,"Greer, Diaz and Freeman",Donna Christian,23714000,Prepaid
b2a427e6-d2e9-44fb-b3bc-5aa88c14f5e7,Ghana,hospital,Import,3985,1136.26,30-08-2022,Furniture,South Jesse,765838,3149.42,Land,Fisher-Crosby,Timothy Shelton,66133174,Prepaid
edeed153-73c9-4ead-a86e-20b4e267d52a,Congo,need,Export,5902,1562.61,03-07-2020,Machinery,West Sherriburgh,252616,1649.49,Land,Kirk Ltd,William Wu,79757151,Cash on Delivery
cbea2c1f-0f2f-47b0-a2dd-df28f9dded0c,Montenegro,arrive,Import,7827,1257.5,07-08-2023,Furniture,Gordonshire,697780,1518.74,Air,"Davis, Glenn and Jones",Alicia Gordon,18590912,Net 30
7bf54770-39b5-4b11-9dfb-08a98e038a4d,Palau,allow,Import,8076,7004.15,10-09-2023,Furniture,North Nichole,763885,2685.15,Air,Good Inc,Crystal Cunningham,878023,Prepaid
d3b564b0-8be0-4c3e-9c94-938160c6b3ed,Guam,produce,Import,3974,9126.65,04-10-2022,Electronics,Jasonfurt,463146,2202.74,Land,Marks LLC,Frank Marsh,31289176,Prepaid
